id	desc	common.n	target.n	p-value	genes	p-adjust
15205446	https://pubmed.ncbi.nlm.nih.gov/15205446	2	5	0.0052748675976288665	b0737, b0738	0.008518975030553157
3025556	https://pubmed.ncbi.nlm.nih.gov/3025556	2	5	0.0052748675976288665	b3463, b3462	0.0085086739724751
18586941	https://pubmed.ncbi.nlm.nih.gov/18586941	3	16	0.005730106831998481	b3811, b2894, b0890	0.009231838784886441
16352602	https://pubmed.ncbi.nlm.nih.gov/16352602	4	32	0.006348677281493778	b0740, b4143, b0742, b4142	0.010216086240666708
19783991	https://pubmed.ncbi.nlm.nih.gov/19783991	3	17	0.00683983950881618	b0094, b3189, b0092	0.010993187837061186
11160101	https://pubmed.ncbi.nlm.nih.gov/11160101	3	17	0.00683983950881618	b3972, b0102, b3967	0.010979958970831268
3041373	https://pubmed.ncbi.nlm.nih.gov/3041373	2	6	0.007790743409880042	b1570, b1575	0.012491408303822088
16551615	https://pubmed.ncbi.nlm.nih.gov/16551615	2	6	0.007790743409880042	b0093, b0436	0.012476412615582206
15513925	https://pubmed.ncbi.nlm.nih.gov/15513925	2	6	0.007790743409880042	b2742, b0741	0.012461452888225392
17920630	https://pubmed.ncbi.nlm.nih.gov/17920630	2	6	0.007790743409880042	b4142, b4143	0.012446528992550871
14640415	https://pubmed.ncbi.nlm.nih.gov/14640415	2	6	0.007790743409880042	b4142, b4143	0.01243164079997605
9515958	https://pubmed.ncbi.nlm.nih.gov/9515958	2	6	0.007790743409880042	b4142, b4143	0.012416788182532829
17242352	https://pubmed.ncbi.nlm.nih.gov/17242352	2	6	0.007790743409880042	b1175, b1176	0.012401971012863935
2842295	https://pubmed.ncbi.nlm.nih.gov/2842295	2	6	0.007790743409880042	b3017, b0084	0.012387189164219282
19525345	https://pubmed.ncbi.nlm.nih.gov/19525345	2	7	0.010739779287765564	b2742, b3613	0.017055792345094363
8576050	https://pubmed.ncbi.nlm.nih.gov/8576050	2	7	0.010739779287765564	b4142, b4143	0.017035511973697102
17948006	https://pubmed.ncbi.nlm.nih.gov/17948006	2	8	0.014100512705086813	b4142, b4143	0.02233976715984063
15090508	https://pubmed.ncbi.nlm.nih.gov/15090508	2	8	0.014100512705086813	b3189, b0095	0.02231326684292504
16978582	https://pubmed.ncbi.nlm.nih.gov/16978582	2	8	0.014100512705086813	b3189, b0090	0.02228682932296897
11407116	https://pubmed.ncbi.nlm.nih.gov/11407116	2	8	0.014100512705086813	b4142, b4143	0.022260454377024626
1374378	https://pubmed.ncbi.nlm.nih.gov/1374378	2	8	0.014100512705086813	b4142, b4143	0.022234141783198356
14629008	https://pubmed.ncbi.nlm.nih.gov/14629008	2	8	0.014100512705086813	b4142, b4143	0.022207891320644404
2830228	https://pubmed.ncbi.nlm.nih.gov/2830228	2	8	0.014100512705086813	b0958, b3641	0.022181702769558737
11309115	https://pubmed.ncbi.nlm.nih.gov/11309115	2	9	0.01785223632110869	b4143, b0436	0.02805051030902119
15937182	https://pubmed.ncbi.nlm.nih.gov/15937182	2	9	0.01785223632110869	b4142, b4143	0.02801750970865764
8981994	https://pubmed.ncbi.nlm.nih.gov/8981994	2	9	0.01785223632110869	b0924, b1174	0.02798458666552173
10931315	https://pubmed.ncbi.nlm.nih.gov/10931315	2	10	0.02197497484218446	b3811, b2894	0.03440682680689445
10931286	https://pubmed.ncbi.nlm.nih.gov/10931286	2	10	0.02197497484218446	b4142, b4143	0.034366490550379915
16112649	https://pubmed.ncbi.nlm.nih.gov/16112649	2	10	0.02197497484218446	b4143, b0436	0.03432624875816636
12399477	https://pubmed.ncbi.nlm.nih.gov/12399477	2	10	0.02197497484218446	b2134, b3182	0.03428610109880008
7567469	https://pubmed.ncbi.nlm.nih.gov/7567469	4	47	0.024066908378284638	b0742, b0956, b0376, b2910	0.03750613992597162
15387814	https://pubmed.ncbi.nlm.nih.gov/15387814	2	11	0.02644946253863729	b3811, b0890	0.041171042037972165
17215254	https://pubmed.ncbi.nlm.nih.gov/17215254	2	11	0.02644946253863729	b4142, b4143	0.04112305714049201
27718375	https://pubmed.ncbi.nlm.nih.gov/27718375	5	75	0.03122089925483572	b0381, b4143, b3613, b0149, b2894	0.04848507521065291

